date,sport,game_id,bet_type,legs,bet_label,odds,true_prob,implied_prob,edge,grade,kelly_frac,bet_amount,bankroll_before,result,pnl,bankroll_after,notes
2026-04-14,MLB,824531,single,1,紅人 勝,2.504,0.5141,0.3994,0.1148,A,0.0382,140,2842.0,WIN,211.0,3053.0,
2026-04-14,PARLAY,824935+824531,2-parlay,2,2-串（馬林魚 勝、紅人 勝）,4.304,0.3633,0.2323,0.564,PARLAY,0.0256,80,3053.0,LOSS,-80,2973.0,
2026-04-14,PARLAY,824531+823802,2-parlay,2,2-串（紅人 勝、藍鳥 勝）,5.709,0.2668,0.1752,0.523,PARLAY,0.0167,50,2973.0,WIN,235.0,3208.0,
2026-04-15,MLB,823803,single,1,藍鳥 勝,1.788,0.7622,0.5593,0.2029,A,0.0921,260,3208.0,LOSS,-260,2948.0,
2026-04-15,MLB,823477,single,1,小熊 勝,2.08,0.5625,0.4808,0.0817,A,0.0315,120,2948.0,WIN,130.0,3078.0,
2026-04-15,PARLAY,823803+823477,2-parlay,2,2-串（藍鳥 勝、小熊 勝）,3.719,0.4287,0.2689,0.5943,PARLAY,0.0328,100,3078.0,LOSS,-100,2978.0,
2026-04-16,MLB,823313,single,1,教士 勝,1.932,0.6634,0.5176,0.1458,A,0.0604,220,2978.0,WIN,205.0,3183.0,
2026-04-16,MLB,823396,single,1,海盜 勝,1.858,0.641,0.5382,0.1028,A,0.0445,180,3183.0,LOSS,-180,3003.0,
2026-04-16,PARLAY,823313+823396,2-parlay,2,2-串（教士 勝、海盜 勝）,3.59,0.4252,0.2786,0.5265,PARLAY,0.0305,90,3003.0,LOSS,-90,2913.0,
2026-04-16,PARLAY,823313+824289,2-parlay,2,2-串（教士 勝、老虎 勝）,4.102,0.3665,0.2438,0.5032,PARLAY,0.0243,70,2913.0,WIN,217.0,3130.0,
2026-04-17,MLB,824693,single,1,小熊 勝,1.798,0.774,0.5562,0.2178,A,0.0982,250,3130.0,WIN,200.0,3330.0,
2026-04-17,MLB,823559,single,1,洋基 勝,1.7,0.68,0.5882,0.0918,A,0.0446,190,3330.0,WIN,133.0,3463.0,
2026-04-17,PARLAY,824693+824454,2-parlay,2,2-串（小熊 勝、金鶯 勝）,3.956,0.4145,0.2528,0.6398,PARLAY,0.0325,110,3463.0,WIN,325.0,3788.0,
2026-04-17,PARLAY,824693+824207,2-parlay,2,2-串（小熊 勝、太空人 勝）,3.269,0.4922,0.3059,0.6089,PARLAY,0.0403,150,3788.0,LOSS,-150,3638.0,
2026-04-18,MLB,824694,single,1,小熊 勝,2.845,0.5332,0.3515,0.1817,A,0.056,250,3638.0,WIN,461.0,4099.0,
2026-04-18,MLB,823558,single,1,洋基 勝,1.93,0.6105,0.5181,0.0923,A,0.0383,200,4099.0,WIN,186.0,4285.0,
2026-04-18,PARLAY,824694+823558,2-parlay,2,2-串（小熊 勝、洋基 勝）,5.491,0.3255,0.1821,0.7871,PARLAY,0.0263,110,4285.0,WIN,494.0,4779.0,
