date,sport,game_id,bet_type,legs,bet_label,odds,true_prob,implied_prob,edge,grade,kelly_frac,bet_amount,bankroll_before,result,pnl,bankroll_after,notes
2026-04-06,MLB,824456,single,1,皇家 勝,2.074,0.5609,0.4822,0.0788,A,0.0228,170,4377.0,WIN,183.0,4560.0,
2026-04-06,MLB,824052,single,1,勇士 勝,2.081,0.5511,0.4805,0.0706,A,0.0204,150,4560.0,LOSS,-150,4410.0,
2026-04-06,PARLAY,824376+823886,2-parlay,2,2-串（落磯 勝、紅人 勝）,5.971,0.2758,0.1675,0.6468,PARLAY,0.013,60,4410.0,WIN,298.0,4708.0,
2026-04-07,MLB,824375,single,1,落磯 勝,2.183,0.5988,0.4581,0.1407,A,0.0389,310,4708.0,WIN,367.0,5075.0,
2026-04-07,MLB,822831,single,1,道奇 勝,2.288,0.5312,0.4371,0.0942,A,0.0251,210,5075.0,WIN,270.0,5345.0,
2026-04-07,MLB,824457,single,1,皇家 勝,2.136,0.5568,0.4682,0.0886,A,0.025,220,5345.0,LOSS,-220,5125.0,
2026-04-07,MLB,823648,single,1,AZ 勝,2.24,0.5251,0.4464,0.0787,A,0.0213,180,5125.0,LOSS,-180,4945.0,
2026-04-07,PARLAY,824375+822831,2-parlay,2,2-串（落磯 勝、道奇 勝）,4.995,0.3181,0.2002,0.5887,PARLAY,0.0147,70,4945.0,WIN,280.0,5225.0,
2026-04-08,MLB,822833,single,1,道奇 勝,2.21,0.5895,0.4525,0.137,A,0.0375,330,5225.0,LOSS,-330,4895.0,
2026-04-08,MLB,823234,single,1,費城人 勝,2.081,0.5946,0.4805,0.1141,A,0.0329,270,4895.0,LOSS,-270,4625.0,
2026-04-08,MLB,824050,single,1,勇士 勝,2.474,0.5039,0.4042,0.0997,A,0.0251,190,4625.0,WIN,280.0,4905.0,
2026-04-08,MLB,823646,single,1,AZ 勝,2.565,0.4524,0.3899,0.0625,B,0.0123,100,4905.0,WIN,156.0,5061.0,
2026-04-08,PARLAY,822833+824050,2-parlay,2,2-串（道奇 勝、勇士 勝）,5.468,0.297,0.1829,0.624,PARLAY,0.014,70,5061.0,LOSS,-70,4991.0,
