date,sport,game_id,bet_type,legs,bet_label,odds,true_prob,implied_prob,edge,grade,kelly_frac,bet_amount,bankroll_before,result,pnl,bankroll_after,notes
2026-04-10,MLB,823076,single,1,紅雀 勝,1.954,0.5893,0.5118,0.0775,A,0.0397,100,2464.0,WIN,95.0,2559.0,
2026-04-10,MLB,824534,single,1,紅人 勝,1.878,0.6061,0.5325,0.0737,A,0.0394,100,2559.0,LOSS,-100,2459.0,
2026-04-10,PARLAY,823482+823076,2-parlay,2,2-串（AZ 勝、紅雀 勝）,4.111,0.3332,0.2432,0.37,PARLAY,0.0178,40,2459.0,WIN,124.0,2583.0,
2026-04-10,PARLAY,823482+824534,2-parlay,2,2-串（AZ 勝、紅人 勝）,3.951,0.3428,0.2531,0.3544,PARLAY,0.018,50,2583.0,LOSS,-50,2533.0,
2026-04-10,PARLAY,823482+824695,2-parlay,2,2-串（AZ 勝、小熊 勝）,4.355,0.3108,0.2296,0.3537,PARLAY,0.0158,40,2533.0,LOSS,-40,2493.0,
2026-04-10,PARLAY,823482+823076+824534,3-parlay,3,3-串（AZ 勝、紅雀 勝、紅人 勝）,7.721,0.202,0.1295,0.5595,PARLAY,0.0125,30,2493.0,LOSS,-30,2463.0,
2026-04-10,PARLAY,823482+823076+824695,3-parlay,3,3-串（AZ 勝、紅雀 勝、小熊 勝）,8.51,0.1832,0.1175,0.5588,PARLAY,0.0112,30,2463.0,LOSS,-30,2433.0,
2026-04-10,PARLAY,823482+822829+823076,3-parlay,3,3-串（AZ 勝、藍鳥 勝、紅雀 勝）,6.989,0.2226,0.1431,0.5557,PARLAY,0.0139,30,2433.0,WIN,180.0,2613.0,
2026-04-10,PARLAY,823482+822829+823076+824534,4-parlay,4,4-串（AZ 勝、藍鳥 勝、紅雀 勝、紅人 勝）,13.125,0.1349,0.0762,0.7709,PARLAY,0.0095,20,2613.0,LOSS,-20,2593.0,
2026-04-10,PARLAY,823482+822829+823076+824695,4-parlay,4,4-串（AZ 勝、藍鳥 勝、紅雀 勝、小熊 勝）,14.467,0.1223,0.0691,0.77,PARLAY,0.0086,20,2593.0,LOSS,-20,2573.0,
2026-04-10,PARLAY,823482+822829+824534+824695,4-parlay,4,4-串（AZ 勝、藍鳥 勝、紅人 勝、小熊 勝）,13.905,0.1258,0.0719,0.7498,PARLAY,0.0087,20,2573.0,LOSS,-20,2553.0,
2026-04-11,MLB,824939,single,1,勇士 勝,2.351,0.5312,0.4254,0.1059,A,0.0461,120,2553.0,LOSS,-120,2433.0,
2026-04-11,MLB,823644,single,1,ATH 勝,2.252,0.5474,0.444,0.1034,A,0.0465,110,2433.0,WIN,138.0,2571.0,
2026-04-11,MLB,823155,single,1,水手 勝,2.0,0.5885,0.5,0.0885,A,0.0443,110,2571.0,WIN,110.0,2681.0,
2026-04-11,MLB,823967,single,1,遊騎兵 勝,2.19,0.5387,0.4566,0.0821,A,0.0378,100,2681.0,LOSS,-100,2581.0,
2026-04-11,PARLAY,824939+823644,2-parlay,2,2-串（勇士 勝、ATH 勝）,5.294,0.2908,0.1889,0.5397,PARLAY,0.0189,50,2581.0,LOSS,-50,2531.0,
2026-04-11,PARLAY,824939+823967,2-parlay,2,2-串（勇士 勝、遊騎兵 勝）,5.149,0.2862,0.1942,0.4735,PARLAY,0.0171,40,2531.0,LOSS,-40,2491.0,
2026-04-11,PARLAY,824939+823155,2-parlay,2,2-串（勇士 勝、水手 勝）,4.702,0.3126,0.2127,0.4701,PARLAY,0.019,50,2491.0,LOSS,-50,2441.0,
2026-04-11,PARLAY,824939+823644+823967,3-parlay,3,3-串（勇士 勝、ATH 勝、遊騎兵 勝）,11.595,0.1567,0.0862,0.8165,PARLAY,0.0116,30,2441.0,LOSS,-30,2411.0,
2026-04-11,PARLAY,824939+823644+823155,3-parlay,3,3-串（勇士 勝、ATH 勝、水手 勝）,10.589,0.1711,0.0944,0.8123,PARLAY,0.0127,30,2411.0,LOSS,-30,2381.0,
2026-04-11,PARLAY,824939+823155+823967,3-parlay,3,3-串（勇士 勝、水手 勝、遊騎兵 勝）,10.297,0.1684,0.0971,0.7344,PARLAY,0.0118,30,2381.0,LOSS,-30,2351.0,
2026-04-11,PARLAY,823644+823155+824294+823074,4-parlay,4,4-串（ATH 勝、水手 勝、老虎 勝、紅襪 勝）,14.633,0.1177,0.0683,0.7218,PARLAY,0.0079,20,2351.0,WIN,273.0,2624.0,
2026-04-11,PARLAY,823155+823967+824294+823074,4-parlay,4,4-串（水手 勝、遊騎兵 勝、老虎 勝、紅襪 勝）,14.23,0.1158,0.0703,0.6479,PARLAY,0.0073,20,2624.0,LOSS,-20,2604.0,
2026-04-12,MLB,823642,single,1,ATH 勝,2.138,0.6169,0.4677,0.1492,A,0.0701,180,2604.0,WIN,205.0,2809.0,
2026-04-12,MLB,824859,single,1,金鶯 勝,2.159,0.5488,0.4632,0.0856,A,0.0399,110,2809.0,WIN,127.0,2936.0,
2026-04-12,MLB,823154,single,1,水手 勝,1.96,0.579,0.5102,0.0688,B,0.0281,80,2936.0,WIN,77.0,3013.0,
2026-04-12,MLB,824938,single,1,勇士 勝,1.901,0.5947,0.526,0.0687,B,0.029,90,3013.0,WIN,81.0,3094.0,
2026-04-12,PARLAY,823642+824859,2-parlay,2,2-串（ATH 勝、金鶯 勝）,4.616,0.3386,0.2166,0.5629,PARLAY,0.0234,70,3094.0,WIN,253.0,3347.0,
2026-04-12,PARLAY,823642+823154,2-parlay,2,2-串（ATH 勝、水手 勝）,4.19,0.3572,0.2387,0.4968,PARLAY,0.0234,80,3347.0,WIN,255.0,3602.0,
2026-04-12,PARLAY,823642+824938,2-parlay,2,2-串（ATH 勝、勇士 勝）,4.064,0.3669,0.2461,0.4913,PARLAY,0.024,90,3602.0,WIN,276.0,3878.0,
2026-04-12,PARLAY,823642+824859+823154,3-parlay,3,3-串（ATH 勝、金鶯 勝、水手 勝）,9.047,0.196,0.1105,0.7735,PARLAY,0.0144,60,3878.0,WIN,483.0,4361.0,
2026-04-12,PARLAY,823642+824859+824938,3-parlay,3,3-串（ATH 勝、金鶯 勝、勇士 勝）,8.775,0.2014,0.114,0.767,PARLAY,0.0148,60,4361.0,WIN,466.0,4827.0,
2026-04-12,PARLAY,823642+824859+824533,3-parlay,3,3-串（ATH 勝、金鶯 勝、天使 勝）,8.563,0.2015,0.1168,0.7257,PARLAY,0.0144,70,4827.0,WIN,529.0,5356.0,
2026-04-12,PARLAY,823642+823154+824938+824533,4-parlay,4,4-串（ATH 勝、水手 勝、勇士 勝、天使 勝）,14.777,0.1264,0.0677,0.8685,PARLAY,0.0095,50,5356.0,WIN,689.0,6045.0,
2026-04-12,PARLAY,824859+823154+824938+824533,4-parlay,4,4-串（金鶯 勝、水手 勝、勇士 勝、天使 勝）,14.922,0.1125,0.067,0.6785,PARLAY,0.0073,40,6045.0,WIN,557.0,6602.0,
2026-04-13,MLB,823073,single,1,紅雀 勝,2.477,0.5253,0.4037,0.1216,A,0.051,340,6602.0,LOSS,-340,6262.0,
2026-04-13,MLB,825024,single,1,ATH 勝,2.151,0.5709,0.4649,0.106,A,0.0495,310,6262.0,LOSS,-310,5952.0,
2026-04-13,MLB,823563,single,1,洋基 勝,1.977,0.5967,0.5058,0.0909,A,0.046,270,5952.0,WIN,264.0,6216.0,
2026-04-13,MLB,823153,single,1,水手 勝,1.784,0.6331,0.5605,0.0726,A,0.0413,260,6216.0,WIN,204.0,6420.0,
2026-04-13,PARLAY,823073+825024,2-parlay,2,2-串（紅雀 勝、ATH 勝）,5.328,0.2999,0.1877,0.5978,PARLAY,0.0207,130,6420.0,LOSS,-130,6290.0,
2026-04-13,PARLAY,823073+823563,2-parlay,2,2-串（紅雀 勝、洋基 勝）,4.897,0.3135,0.2042,0.535,PARLAY,0.0206,130,6290.0,LOSS,-130,6160.0,
2026-04-13,PARLAY,823073+824937,2-parlay,2,2-串（紅雀 勝、馬林魚 勝）,5.402,0.2766,0.1851,0.4943,PARLAY,0.0168,100,6160.0,LOSS,-100,6060.0,
2026-04-13,PARLAY,823073+825024+823563,3-parlay,3,3-串（紅雀 勝、ATH 勝、洋基 勝）,10.534,0.179,0.0949,0.885,PARLAY,0.0139,80,6060.0,LOSS,-80,5980.0,
2026-04-13,PARLAY,823073+825024+824937,3-parlay,3,3-串（紅雀 勝、ATH 勝、馬林魚 勝）,11.62,0.1579,0.0861,0.835,PARLAY,0.0118,70,5980.0,LOSS,-70,5910.0,
2026-04-13,PARLAY,823073+825024+823725,3-parlay,3,3-串（紅雀 勝、ATH 勝、紅襪 勝）,11.173,0.1628,0.0895,0.819,PARLAY,0.0121,70,5910.0,LOSS,-70,5840.0,
2026-04-14,MLB,824935,single,1,馬林魚 勝,1.719,0.7067,0.5817,0.125,A,0.0747,440,5840.0,LOSS,-440,5400.0,
2026-04-14,MLB,824853,single,1,金鶯 勝,1.829,0.6316,0.5467,0.0849,A,0.0468,250,5400.0,LOSS,-250,5150.0,
2026-04-14,MLB,823398,single,1,海盜 勝,1.71,0.6589,0.5848,0.0741,A,0.0446,230,5150.0,LOSS,-230,4920.0,
2026-04-14,MLB,824210,single,1,太空人 勝,1.798,0.6273,0.5562,0.0712,A,0.0401,200,4920.0,WIN,160.0,5080.0,
2026-04-14,PARLAY,824935+824853,2-parlay,2,2-串（馬林魚 勝、金鶯 勝）,3.144,0.4464,0.3181,0.4035,PARLAY,0.0282,140,5080.0,LOSS,-140,4940.0,
