date,sport,game_id,bet_type,legs,bet_label,odds,true_prob,implied_prob,edge,grade,kelly_frac,bet_amount,bankroll_before,result,pnl,bankroll_after,notes
2026-05-05,MLB,822743,single,1,華盛頓國民 勝,2.074,0.5852,0.4822,0.1031,A,0.0299,160,3247.0,LOSS,-160,3087.0,
2026-05-05,MLB,822986,single,1,坦帕灣光芒 勝,2.245,0.5318,0.4454,0.0864,A,0.0234,120,3087.0,WIN,149.0,3236.0,
2026-05-05,MLB,823142,single,1,西雅圖水手 勝,2.172,0.5207,0.4604,0.0603,B,0.0134,70,3236.0,LOSS,-70,3166.0,
2026-05-05,PARLAY,824682+822743,2-parlay,2,2-串（芝加哥小熊 勝、華盛頓國民 勝）,5.484,0.2952,0.1823,0.6188,PARLAY,0.0138,40,3166.0,LOSS,-40,3126.0,
2026-05-05,PARLAY,824682+822986,2-parlay,2,2-串（芝加哥小熊 勝、坦帕灣光芒 勝）,5.936,0.2683,0.1685,0.5924,PARLAY,0.012,40,3126.0,WIN,197.0,3323.0,
2026-05-05,PARLAY,824682+822743+822986,3-parlay,3,3-串（芝加哥小熊 勝、華盛頓國民 勝、坦帕灣光芒 勝）,12.311,0.157,0.0812,0.9328,PARLAY,0.0082,30,3323.0,LOSS,-30,3293.0,
2026-05-05,PARLAY,824682+822743+823553,3-parlay,3,3-串（芝加哥小熊 勝、華盛頓國民 勝、紐約洋基 勝）,13.084,0.1407,0.0764,0.8407,PARLAY,0.007,20,3293.0,LOSS,-20,3273.0,
2026-05-06,MLB,823872,single,1,邁阿密馬林魚 勝,2.091,0.6847,0.4782,0.2064,A,0.0594,260,3273.0,LOSS,-260,3013.0,
2026-05-06,MLB,825091,single,1,AZ 勝,2.163,0.6509,0.4623,0.1886,A,0.0526,240,3013.0,LOSS,-240,2773.0,
2026-05-06,MLB,824036,single,1,芝加哥白襪 勝,2.171,0.5248,0.4606,0.0641,B,0.0143,70,2773.0,LOSS,-70,2703.0,
2026-05-06,PARLAY,823872+825091,2-parlay,2,2-串（邁阿密馬林魚 勝、AZ 勝）,4.523,0.4457,0.2211,1.0157,PARLAY,0.0288,80,2703.0,LOSS,-80,2623.0,
2026-05-06,PARLAY,823872+824036,2-parlay,2,2-串（邁阿密馬林魚 勝、芝加哥白襪 勝）,4.54,0.3593,0.2203,0.6311,PARLAY,0.0178,50,2623.0,LOSS,-50,2573.0,
2026-05-06,PARLAY,823872+825091+824036,3-parlay,3,3-串（邁阿密馬林魚 勝、AZ 勝、芝加哥白襪 勝）,9.819,0.2339,0.1018,1.2964,PARLAY,0.0147,40,2573.0,LOSS,-40,2533.0,
2026-05-07,MLB,823467,single,1,費城費城人 勝,2.234,0.683,0.4476,0.2353,A,0.0639,200,2533.0,LOSS,-200,2333.0,
2026-05-07,MLB,825090,single,1,AZ 勝,2.429,0.6007,0.4117,0.189,A,0.0482,190,2333.0,LOSS,-190,2143.0,
2026-05-07,MLB,824362,single,1,科羅拉多落磯 勝,2.586,0.4856,0.3867,0.0989,A,0.0242,90,2143.0,WIN,143.0,2286.0,
2026-05-07,PARLAY,823467+825090,2-parlay,2,2-串（費城費城人 勝、AZ 勝）,5.426,0.4103,0.1843,1.2263,PARLAY,0.0277,60,2286.0,LOSS,-60,2226.0,
2026-05-07,PARLAY,823467+824362,2-parlay,2,2-串（費城費城人 勝、科羅拉多落磯 勝）,5.777,0.3316,0.1731,0.9159,PARLAY,0.0192,40,2226.0,LOSS,-40,2186.0,
2026-05-07,PARLAY,823467+825090+824362,3-parlay,3,3-串（費城費城人 勝、AZ 勝、科羅拉多落磯 勝）,14.033,0.1992,0.0713,1.7956,PARLAY,0.0138,30,2186.0,LOSS,-30,2156.0,
2026-05-08,MLB,825088,single,1,AZ 勝,2.656,0.5282,0.3765,0.1517,A,0.0365,130,2156.0,LOSS,-130,2026.0,
2026-05-08,MLB,823794,single,1,紐約洋基 勝,2.191,0.5181,0.4564,0.0617,B,0.0136,50,2026.0,LOSS,-50,1976.0,
2026-05-08,MLB,823466,single,1,科羅拉多落磯 勝,2.395,0.4756,0.4175,0.058,B,0.012,40,1976.0,WIN,56.0,2032.0,
2026-05-08,PARLAY,825088+823466,2-parlay,2,2-串（AZ 勝、科羅拉多落磯 勝）,6.361,0.2512,0.1572,0.598,PARLAY,0.0112,20,2032.0,LOSS,-20,2012.0,
2026-05-08,PARLAY,825088+823794,2-parlay,2,2-串（AZ 勝、紐約洋基 勝）,5.819,0.2737,0.1719,0.5926,PARLAY,0.0123,20,2012.0,LOSS,-20,1992.0,
2026-05-08,PARLAY,825088+823794+823466,3-parlay,3,3-串（AZ 勝、紐約洋基 勝、科羅拉多落磯 勝）,13.937,0.1302,0.0718,0.814,PARLAY,0.0063,10.0,1992.0,LOSS,-10.0,1982.0,
2026-05-09,MLB,824444,single,1,克里夫蘭守護者 勝,2.446,0.5489,0.4088,0.1401,A,0.0356,120,1982.0,LOSS,-120,1862.0,
2026-05-09,MLB,825089,single,1,AZ 勝,2.877,0.4751,0.3476,0.1275,A,0.0293,90,1862.0,WIN,169.0,2031.0,
2026-05-09,MLB,824766,single,1,坦帕灣光芒 勝,2.107,0.5473,0.4746,0.0727,A,0.0208,70,2031.0,VOID,0.0,2031.0,
2026-05-09,MLB,824523,single,1,休士頓太空人 勝,2.114,0.5445,0.473,0.0715,A,0.0203,70,2031.0,LOSS,-70,1961.0,
2026-05-09,PARLAY,824444+825089,2-parlay,2,2-串（克里夫蘭守護者 勝、AZ 勝）,7.037,0.2608,0.1421,0.8352,PARLAY,0.0138,30,1961.0,LOSS,-30,1931.0,
2026-05-09,PARLAY,825089+822820,2-parlay,2,2-串（AZ 勝、洛杉磯天使 勝）,7.886,0.204,0.1268,0.6083,PARLAY,0.0088,20,1931.0,LOSS,-20,1911.0,
2026-05-09,PARLAY,824444+825089+822820,3-parlay,3,3-串（克里夫蘭守護者 勝、AZ 勝、洛杉磯天使 勝）,19.289,0.112,0.0518,1.1595,PARLAY,0.0063,10.0,1911.0,LOSS,-10.0,1901.0,
2026-05-09,PARLAY,824444+825089+824766,3-parlay,3,3-串（克里夫蘭守護者 勝、AZ 勝、坦帕灣光芒 勝）,14.827,0.1427,0.0674,1.1164,PARLAY,0.0081,20,1901.0,LOSS,-20,1881.0,
2026-05-10,MLB,824765,single,1,坦帕灣光芒 勝,2.107,0.5821,0.4746,0.1075,A,0.0307,100,1881.0,WIN,111.0,1992.0,
2026-05-10,MLB,823221,single,1,匹茲堡海盜 勝,2.313,0.5339,0.4323,0.1016,A,0.0268,90,1992.0,LOSS,-90,1902.0,
2026-05-10,MLB,825085,single,1,AZ 勝,2.223,0.5318,0.4498,0.0819,A,0.0223,70,1902.0,WIN,86.0,1988.0,
2026-05-10,MLB,823954,single,1,洛杉磯道奇 勝,2.135,0.5319,0.4684,0.0635,B,0.0143,50,1988.0,LOSS,-50,1938.0,
2026-05-10,PARLAY,824765+823221,2-parlay,2,2-串（坦帕灣光芒 勝、匹茲堡海盜 勝）,4.873,0.3108,0.2052,0.5147,PARLAY,0.0133,30,1938.0,LOSS,-30,1908.0,
2026-05-10,PARLAY,823221+825085,2-parlay,2,2-串（匹茲堡海盜 勝、AZ 勝）,5.142,0.2839,0.1945,0.4598,PARLAY,0.0111,20,1908.0,LOSS,-20,1888.0,
2026-05-10,PARLAY,824765+823221+825085,3-parlay,3,3-串（坦帕灣光芒 勝、匹茲堡海盜 勝、AZ 勝）,10.834,0.1653,0.0923,0.7905,PARLAY,0.008,20,1888.0,LOSS,-20,1868.0,
2026-05-10,PARLAY,824765+823221+823954,3-parlay,3,3-串（坦帕灣光芒 勝、匹茲堡海盜 勝、洛杉磯道奇 勝）,10.405,0.1653,0.0961,0.72,PARLAY,0.0077,10.0,1868.0,LOSS,-10.0,1858.0,
2026-05-11,MLB,823953,single,1,洛杉磯道奇 勝,2.642,0.4896,0.3785,0.1111,A,0.0268,80,1858.0,LOSS,-80,1778.0,
2026-05-11,MLB,824199,single,1,休士頓太空人 勝,2.045,0.5942,0.489,0.1052,A,0.0309,90,1778.0,LOSS,-90,1688.0,
2026-05-11,PARLAY,823953+824199,2-parlay,2,2-串（洛杉磯道奇 勝、休士頓太空人 勝）,5.403,0.2909,0.1851,0.5719,PARLAY,0.013,20,1688.0,LOSS,-20,1668.0,
2026-05-12,MLB,824442,single,1,克里夫蘭守護者 勝,2.34,0.5629,0.4274,0.1356,A,0.0355,100,1668.0,WIN,134.0,1802.0,
2026-05-12,MLB,824521,single,1,辛辛那提紅人 勝,2.174,0.5778,0.46,0.1178,A,0.0327,100,1802.0,LOSS,-100,1702.0,
2026-05-12,MLB,824843,single,1,巴爾的摩金鶯 勝,2.434,0.475,0.4108,0.0642,B,0.0131,40,1702.0,LOSS,-40,1662.0,
2026-05-12,PARLAY,824442+824521,2-parlay,2,2-串（克里夫蘭守護者 勝、辛辛那提紅人 勝）,5.087,0.3252,0.1966,0.6545,PARLAY,0.016,30,1662.0,LOSS,-30,1632.0,
2026-05-12,PARLAY,824442+824843,2-parlay,2,2-串（克里夫蘭守護者 勝、巴爾的摩金鶯 勝）,5.696,0.2674,0.1756,0.5229,PARLAY,0.0111,20,1632.0,LOSS,-20,1612.0,
2026-05-12,PARLAY,824442+824521+824843,3-parlay,3,3-串（克里夫蘭守護者 勝、辛辛那提紅人 勝、巴爾的摩金鶯 勝）,12.382,0.1545,0.0808,0.9128,PARLAY,0.008,10.0,1612.0,LOSS,-10.0,1602.0,
2026-05-13,MLB,823952,single,1,舊金山巨人 勝,2.815,0.4821,0.3552,0.1269,A,0.0295,80,1602.0,LOSS,-80,1522.0,
2026-05-14,MLB,824517,single,1,華盛頓國民 勝,2.313,0.5423,0.4323,0.1099,A,0.029,70,1522.0,LOSS,-70,1452.0,
2026-05-14,MLB,824762,single,1,波士頓紅襪 勝,2.096,0.5424,0.4771,0.0653,B,0.015,40,1452.0,LOSS,-40,1412.0,
2026-05-14,PARLAY,824517+824762,2-parlay,2,2-串（華盛頓國民 勝、波士頓紅襪 勝）,4.848,0.2941,0.2063,0.4259,PARLAY,0.0111,20,1412.0,LOSS,-20,1392.0,
2026-05-15,MLB,824439,single,1,克里夫蘭守護者 勝,2.026,0.5738,0.4936,0.0802,A,0.0238,60,1392.0,LOSS,-60,1332.0,
2026-05-15,MLB,823061,single,1,堪薩斯城皇家 勝,2.162,0.5258,0.4625,0.0633,B,0.0141,30,1332.0,LOSS,-30,1302.0,
2026-05-15,MLB,825009,single,1,舊金山巨人 勝,2.245,0.5044,0.4454,0.059,B,0.0128,30,1302.0,LOSS,-30,1272.0,
2026-05-15,MLB,823629,single,1,紐約大都會 勝,2.436,0.4645,0.4105,0.054,B,0.011,20,1272.0,LOSS,-20,1252.0,
2026-05-15,PARLAY,824439+823061,2-parlay,2,2-串（克里夫蘭守護者 勝、堪薩斯城皇家 勝）,4.38,0.3017,0.2283,0.3216,PARLAY,0.0095,10.0,1252.0,LOSS,-10.0,1242.0,
2026-05-15,PARLAY,824439+825009,2-parlay,2,2-串（克里夫蘭守護者 勝、舊金山巨人 勝）,4.548,0.2894,0.2199,0.3165,PARLAY,0.0089,10.0,1242.0,LOSS,-10.0,1232.0,
2026-05-15,PARLAY,824439+823061+825009,3-parlay,3,3-串（克里夫蘭守護者 勝、堪薩斯城皇家 勝、舊金山巨人 勝）,9.834,0.1522,0.1017,0.4966,PARLAY,0.0056,10.0,1232.0,LOSS,-10.0,1222.0,
2026-05-15,PARLAY,824439+823061+823629,3-parlay,3,3-串（克里夫蘭守護者 勝、堪薩斯城皇家 勝、紐約大都會 勝）,10.67,0.1402,0.0937,0.4955,PARLAY,0.0051,10.0,1222.0,LOSS,-10.0,1212.0,
2026-05-16,MLB,824359,single,1,科羅拉多落磯 勝,2.505,0.6118,0.3992,0.2125,A,0.0531,100,1212.0,WIN,150.0,1362.0,
2026-05-16,MLB,824193,single,1,休士頓太空人 勝,2.106,0.6419,0.4748,0.167,A,0.0477,110,1362.0,WIN,122.0,1484.0,
2026-05-16,MLB,824435,single,1,辛辛那提紅人 勝,2.171,0.5162,0.4606,0.0556,B,0.0124,30,1484.0,LOSS,-30,1454.0,
2026-05-16,PARLAY,824359+824193,2-parlay,2,2-串（科羅拉多落磯 勝、休士頓太空人 勝）,5.276,0.3927,0.1895,1.0715,PARLAY,0.0251,40,1454.0,WIN,171.0,1625.0,
2026-05-16,PARLAY,824359+824435,2-parlay,2,2-串（科羅拉多落磯 勝、辛辛那提紅人 勝）,5.438,0.3158,0.1839,0.7173,PARLAY,0.0162,30,1625.0,LOSS,-30,1595.0,
2026-05-16,PARLAY,824359+824193+824435,3-parlay,3,3-串（科羅拉多落磯 勝、休士頓太空人 勝、辛辛那提紅人 勝）,11.453,0.2027,0.0873,1.3213,PARLAY,0.0126,20,1595.0,LOSS,-20,1575.0,
2026-05-17,MLB,822982,single,1,邁阿密馬林魚 勝,2.453,0.4966,0.4077,0.089,A,0.0225,60,1575.0,LOSS,-60,1515.0,
2026-05-17,MLB,823381,single,1,費城費城人 勝,2.041,0.5449,0.49,0.055,B,0.0129,30,1515.0,WIN,31.0,1546.0,
2026-05-17,PARLAY,822982+823381,2-parlay,2,2-串（邁阿密馬林魚 勝、費城費城人 勝）,5.007,0.2706,0.1997,0.355,PARLAY,0.0089,10.0,1546.0,LOSS,-10.0,1536.0,
