date,sport,game_id,bet_type,legs,bet_label,odds,true_prob,implied_prob,edge,grade,kelly_frac,bet_amount,bankroll_before,result,pnl,bankroll_after,notes
2026-04-24,PARLAY,822992+824204+823800+823232+824932,5-parlay,5,5-串（雙城 勝、洋基 勝、海盜 勝、馬林魚 勝、勇士 勝）,24.172,0.0941,0.0414,1.2743,PARLAY,0.0028,10.0,3447.0,LOSS,-10.0,3437.0,強制五關 NT$10
2026-04-25,PARLAY,823960+823070+824613+824851+822910,5-parlay,5,5-串（小熊 勝、水手 勝、白襪 勝、金鶯 勝、運動家 勝）,30.511,0.073,0.0328,1.2268,PARLAY,0.0029,10.0,3437.0,LOSS,-10.0,3427.0,強制五關 NT$10
2026-04-26,PARLAY,822991+824122,2-parlay,2,2-串（光芒 勝、皇家 勝）,3.62,0.4154,0.2762,0.5035,PARLAY,0.0231,80,3427.0,WIN,210.0,3637.0,
2026-04-26,PARLAY,822991+824122+824852,3-parlay,3,3-串（光芒 勝、皇家 勝、紅襪 勝）,8.105,0.2189,0.1234,0.774,PARLAY,0.0131,50,3637.0,WIN,355.0,3992.0,
2026-04-26,PARLAY,822991+824122+825094+824852+823068,5-parlay,5,5-串（光芒 勝、皇家 勝、教士 勝、紅襪 勝、水手 勝）,31.323,0.077,0.0319,1.4122,PARLAY,0.0029,10.0,3992.0,LOSS,-10.0,3982.0,強制五關 NT$10
2026-04-27,PARLAY,823311+824609,2-parlay,2,2-串（小熊 勝、白襪 勝）,4.366,0.4445,0.229,0.9405,PARLAY,0.0335,130,3982.0,LOSS,-130,3852.0,
2026-04-27,PARLAY,823311+824609+823961,3-parlay,3,3-串（小熊 勝、白襪 勝、道奇 勝）,8.492,0.2683,0.1178,1.278,PARLAY,0.0205,80,3852.0,LOSS,-80,3772.0,
2026-04-27,PARLAY,823311+824609+823961+823719+823395,5-parlay,5,5-串（小熊 勝、白襪 勝、道奇 勝、水手 勝、海盜 勝）,35.814,0.0809,0.0279,1.8976,PARLAY,0.0025,10.0,3772.0,LOSS,-10.0,3762.0,強制五關 NT$10
2026-04-28,PARLAY,824610+823310,2-parlay,2,2-串（白襪 勝、小熊 勝）,4.356,0.4005,0.2296,0.7447,PARLAY,0.0266,100,3762.0,WIN,336.0,4098.0,
2026-04-28,PARLAY,824610+823956+823310,3-parlay,3,3-串（白襪 勝、道奇 勝、小熊 勝）,7.842,0.2643,0.1275,1.0724,PARLAY,0.0188,80,4098.0,LOSS,-80,4018.0,
2026-04-28,PARLAY,824610+823956+823310+823390+824849,5-parlay,5,5-串（白襪 勝、道奇 勝、小熊 勝、海盜 勝、金鶯 勝）,31.47,0.089,0.0318,1.8005,PARLAY,0.0027,10.0,4018.0,LOSS,-10.0,4008.0,強制五關 NT$10
2026-04-29,PARLAY,823312+824608,2-parlay,2,2-串（小熊 勝、白襪 勝）,7.01,0.3382,0.1427,1.3704,PARLAY,0.0274,110,4008.0,WIN,661.0,4669.0,
2026-04-29,PARLAY,823312+824608+823958+824525+823633,5-parlay,5,5-串（小熊 勝、白襪 勝、道奇 勝、洛磯 勝、大都會 勝）,57.193,0.0626,0.0175,2.5817,PARLAY,0.0025,10.0,4669.0,LOSS,-10.0,4659.0,強制五關 NT$10
2026-04-30,PARLAY,823714+823795,2-parlay,2,2-串（藍鳥 勝、釀酒人 勝）,4.359,0.3809,0.2294,0.6603,PARLAY,0.0236,110,4659.0,LOSS,-110,4549.0,
2026-04-30,PARLAY,823714+823795+824929,3-parlay,3,3-串（藍鳥 勝、釀酒人 勝、勇士 勝）,8.426,0.2356,0.1187,0.9848,PARLAY,0.0159,70,4549.0,LOSS,-70,4479.0,
2026-04-30,PARLAY,823714+823795+824929+825016+824850,5-parlay,5,5-串（藍鳥 勝、釀酒人 勝、勇士 勝、皇家 勝、金鶯 勝）,36.45,0.0702,0.0274,1.5591,PARLAY,0.0021,10.0,4479.0,LOSS,-10.0,4469.0,強制五關 NT$10
2026-05-01,PARLAY,823309+824686,2-parlay,2,2-串（白襪 勝、小熊 勝）,3.375,0.4651,0.2963,0.5694,PARLAY,0.0288,130,4469.0,WIN,309.0,4778.0,
2026-05-01,PARLAY,823309+824686+823713,3-parlay,3,3-串（白襪 勝、小熊 勝、藍鳥 勝）,5.737,0.3302,0.1743,0.8944,PARLAY,0.0227,110,4778.0,WIN,521.0,5299.0,
2026-05-01,PARLAY,823309+824686+823713+823066,4-parlay,4,4-串（白襪 勝、小熊 勝、藍鳥 勝、道奇 勝）,10.591,0.211,0.0944,1.2346,PARLAY,0.0154,80,5299.0,LOSS,-80,5219.0,
2026-05-01,PARLAY,823309+824686+823713+823066+824041,5-parlay,5,5-串（白襪 勝、小熊 勝、藍鳥 勝、道奇 勝、天使 勝）,22.982,0.1124,0.0435,1.5833,PARLAY,0.0022,10.0,5219.0,LOSS,-10.0,5209.0,強制五關 NT$10
2026-05-02,PARLAY,823388+825014+823554+823308,4-parlay,4,4-串（海盜 勝、守護者 勝、洋基 勝、白襪 勝）,14.155,0.1076,0.0706,0.5236,PARLAY,0.0019,10.0,5209.0,WIN,132.0,5341.0,強制多關 NT$10（候選不足 5 場，實際 4 關）
2026-05-03,PARLAY,824769+824364,2-parlay,2,2-串（紅襪 勝、勇士 勝）,3.055,0.4854,0.3273,0.4828,PARLAY,0.0282,150,5341.0,LOSS,-150,5191.0,
2026-05-03,PARLAY,824769+824364+825013,3-parlay,3,3-串（紅襪 勝、勇士 勝、守護者 勝）,5.694,0.3107,0.1756,0.7693,PARLAY,0.0197,100,5191.0,LOSS,-100,5091.0,
2026-05-03,PARLAY,824769+824364+825013+823387+823711,5-parlay,5,5-串（紅襪 勝、勇士 勝、守護者 勝、海盜 勝、藍鳥 勝）,23.038,0.099,0.0434,1.2797,PARLAY,0.0019,10.0,5091.0,LOSS,-10.0,5081.0,強制五關 NT$10
2026-05-04,PARLAY,824363+824039+823874+824120,4-parlay,4,4-串（大都會 勝、白襪 勝、馬林魚 勝、皇家 勝）,13.257,0.1232,0.0754,0.6333,PARLAY,0.002,10.0,5081.0,LOSS,-10.0,5071.0,強制多關 NT$10（候選不足 5 場，實際 4 關）
2026-05-05,PARLAY,823873+822743,2-parlay,2,2-串（馬林魚 勝、國民 勝）,3.87,0.4387,0.2584,0.698,PARLAY,0.0292,150,5071.0,LOSS,-150,4921.0,
2026-05-05,PARLAY,823873+822743+822986,3-parlay,3,3-串（馬林魚 勝、國民 勝、光芒 勝）,8.688,0.2333,0.1151,1.0273,PARLAY,0.016,80,4921.0,LOSS,-80,4841.0,
2026-05-05,PARLAY,823873+822743+824362+822986+824200,5-parlay,5,5-串（馬林魚 勝、國民 勝、大都會 勝、光芒 勝、道奇 勝）,31.129,0.0874,0.0321,1.7217,PARLAY,0.002,10.0,4841.0,LOSS,-10.0,4831.0,強制五關 NT$10
2026-05-06,PARLAY,823872+825091,2-parlay,2,2-串（馬林魚 勝、響尾蛇 勝）,4.523,0.4457,0.2211,1.0157,PARLAY,0.0346,170,4831.0,LOSS,-170,4661.0,
2026-05-06,PARLAY,823872+825091+823470,3-parlay,3,3-串（馬林魚 勝、響尾蛇 勝、費城人 勝）,7.974,0.3343,0.1254,1.6658,PARLAY,0.0287,130,4661.0,LOSS,-130,4531.0,
2026-05-06,PARLAY,823872+825091+823470+823550+824198,5-parlay,5,5-串（馬林魚 勝、響尾蛇 勝、費城人 勝、洋基 勝、道奇 勝）,26.34,0.1487,0.038,2.9157,PARLAY,0.0021,10.0,4531.0,LOSS,-10.0,4521.0,強制五關 NT$10
2026-05-07,PARLAY,823467+825090,2-parlay,2,2-串（費城人 勝、響尾蛇 勝）,5.426,0.4103,0.1843,1.2263,PARLAY,0.0332,150,4521.0,LOSS,-150,4371.0,
2026-05-07,PARLAY,823467+822741+825090,3-parlay,3,3-串（費城人 勝、國民 勝、響尾蛇 勝）,9.594,0.3142,0.1042,2.014,PARLAY,0.0281,120,4371.0,LOSS,-120,4251.0,
2026-05-07,PARLAY,823467+822741+825090+823306+824681,5-parlay,5,5-串（費城人 勝、國民 勝、響尾蛇 勝、教士 勝、小熊 勝）,33.215,0.1114,0.0301,2.7003,PARLAY,0.0022,10.0,4251.0,LOSS,-10.0,4241.0,強制五關 NT$10
2026-05-08,PARLAY,824443+825088,2-parlay,2,2-串（守護者 勝、響尾蛇 勝）,4.975,0.3686,0.201,0.8337,PARLAY,0.0252,110,4241.0,LOSS,-110,4131.0,
2026-05-08,PARLAY,824443+825088,2-parlay,2,2-串（守護者 勝、響尾蛇 勝）,4.975,0.3686,0.201,0.8337,PARLAY,0.0024,10.0,4131.0,LOSS,-10.0,4121.0,強制多關 NT$10（候選不足 5 場，實際 2 關）
2026-05-09,PARLAY,824444+824766+824523+823468+823792,5-parlay,5,5-串（守護者 勝、光芒 勝、太空人 勝、費城人 勝、洋基 勝）,41.025,0.0522,0.0244,1.1419,PARLAY,0.0024,10.0,4121.0,LOSS,-10.0,4111.0,強制五關 NT$10
2026-05-10,PARLAY,824765+823221,2-parlay,2,2-串（光芒 勝、海盜 勝）,4.873,0.3108,0.2052,0.5147,PARLAY,0.0159,70,4111.0,LOSS,-70,4041.0,
2026-05-10,PARLAY,824765+823221+825085,3-parlay,3,3-串（光芒 勝、海盜 勝、響尾蛇 勝）,10.834,0.1653,0.0923,0.7905,PARLAY,0.0096,40,4041.0,LOSS,-40,4001.0,
2026-05-10,PARLAY,824765+823221+824520+825085+823954,5-parlay,5,5-串（光芒 勝、海盜 勝、太空人 勝、響尾蛇 勝、道奇 勝）,44.803,0.0535,0.0223,1.3987,PARLAY,0.0024,10.0,4001.0,LOSS,-10.0,3991.0,強制五關 NT$10
2026-05-12,PARLAY,824442+824521,2-parlay,2,2-串（守護者 勝、紅人 勝）,5.087,0.3252,0.1966,0.6545,PARLAY,0.0192,80,3991.0,LOSS,-80,3911.0,
2026-05-12,PARLAY,824442+824521+822817+823712+825011,5-parlay,5,5-串（守護者 勝、紅人 勝、光芒 勝、雙城 勝、運動家 勝）,36.238,0.0613,0.0276,1.2199,PARLAY,0.0025,10.0,3911.0,LOSS,-10.0,3901.0,強制五關 NT$10
2026-05-13,PARLAY,823791+824763+822900,3-parlay,3,3-串（釀酒人 勝、紅襪 勝、遊騎兵 勝）,7.252,0.1888,0.1379,0.3694,PARLAY,0.0026,10.0,3901.0,LOSS,-10.0,3891.0,強制多關 NT$10（候選不足 5 場，實際 3 關）
2026-05-14,PARLAY,824517+824762+824602+823950,4-parlay,4,4-串（國民 勝、紅襪 勝、皇家 勝、巨人 勝）,16.051,0.1084,0.0623,0.7405,PARLAY,0.0026,10.0,3891.0,LOSS,-10.0,3881.0,強制多關 NT$10（候選不足 5 場，實際 4 關）
2026-05-15,PARLAY,824194+824439,2-parlay,2,2-串（太空人 勝、守護者 勝）,3.943,0.4029,0.2536,0.5886,PARLAY,0.024,90,3881.0,LOSS,-90,3791.0,
2026-05-15,PARLAY,824194+824439+823061+824925+824360,5-parlay,5,5-串（太空人 勝、守護者 勝、皇家 勝、勇士 勝、洛磯 勝）,32.315,0.0688,0.0309,1.2249,PARLAY,0.0026,10.0,3791.0,LOSS,-10.0,3781.0,強制五關 NT$10
2026-05-16,PARLAY,824359+824193,2-parlay,2,2-串（洛磯 勝、太空人 勝）,5.276,0.3927,0.1895,1.0715,PARLAY,0.0301,110,3781.0,WIN,470.0,4251.0,
2026-05-16,PARLAY,824359+824193+823060,3-parlay,3,3-串（洛磯 勝、太空人 勝、皇家 勝）,10.155,0.2285,0.0985,1.321,PARLAY,0.0026,10.0,4251.0,LOSS,-10.0,4241.0,強制多關 NT$10（候選不足 5 場，實際 3 關）
2026-05-17,PARLAY,824599+825006+824279+823381+823628,5-parlay,5,5-串（小熊 勝、運動家 勝、藍鳥 勝、費城人 勝、大都會 勝）,22.045,0.0819,0.0454,0.8062,PARLAY,0.0024,10.0,4241.0,LOSS,-10.0,4231.0,強制五關 NT$10
2026-05-18,PARLAY,823867+824114,2-parlay,2,2-串（馬林魚 勝、皇家 勝）,3.656,0.364,0.2735,0.3305,PARLAY,0.0149,60,4231.0,LOSS,-60,4171.0,
2026-05-18,PARLAY,823867+824114,2-parlay,2,2-串（馬林魚 勝、皇家 勝）,3.656,0.364,0.2735,0.3305,PARLAY,0.0024,10.0,4171.0,LOSS,-10.0,4161.0,強制多關 NT$10（候選不足 5 場，實際 2 關）
2026-05-23,PARLAY,824840+824109,2-parlay,2,2-串（老虎 勝、水手 勝）,3.491,0.3874,0.2865,0.3522,PARLAY,0.017,70,4161.0,VOID,0.0,4161.0,
2026-05-23,PARLAY,824840+824109+823862,3-parlay,3,3-串（老虎 勝、水手 勝、馬林魚 勝）,6.454,0.2168,0.1549,0.3993,PARLAY,0.0024,10.0,4161.0,VOID,0.0,4161.0,強制多關 NT$10（候選不足 5 場，實際 3 關）
