date,sport,game_id,bet_type,legs,bet_label,odds,true_prob,implied_prob,edge,grade,kelly_frac,bet_amount,bankroll_before,result,pnl,bankroll_after,notes
2026-04-17,PARLAY,824693+824454,2-parlay,2,2-串（小熊 勝、金鶯 勝）,3.956,0.4145,0.2528,0.6398,PARLAY,0.0325,100,2959.0,WIN,296.0,3255.0,
2026-04-17,PARLAY,824693+824207,2-parlay,2,2-串（小熊 勝、太空人 勝）,3.269,0.4922,0.3059,0.6089,PARLAY,0.0403,130,3255.0,LOSS,-130,3125.0,
2026-04-17,PARLAY,824693+824207+824454,3-parlay,3,3-串（小熊 勝、太空人 勝、金鶯 勝）,7.191,0.2636,0.1391,0.8958,PARLAY,0.0217,70,3125.0,LOSS,-70,3055.0,
2026-04-17,PARLAY,824693+823559+824454,3-parlay,3,3-串（小熊 勝、洋基 勝、金鶯 勝）,6.725,0.2819,0.1487,0.8956,PARLAY,0.0235,70,3055.0,WIN,401.0,3456.0,
2026-04-17,PARLAY,824693+823559+824207+824454,4-parlay,4,4-串（小熊 勝、洋基 勝、太空人 勝、金鶯 勝）,12.225,0.1793,0.0818,1.1915,PARLAY,0.0159,60,3456.0,LOSS,-60,3396.0,
2026-04-17,PARLAY,824693+823559+824207+824454+823152,5-parlay,5,5-串（小熊 勝、洋基 勝、太空人 勝、金鶯 勝、遊騎兵 勝）,24.01,0.1047,0.0416,1.5141,PARLAY,0.0034,10.0,3396.0,LOSS,-10.0,3386.0,強制五關 NT$10
2026-04-18,PARLAY,824694+823558,2-parlay,2,2-串（小熊 勝、洋基 勝）,5.491,0.3255,0.1821,0.7871,PARLAY,0.0263,90,3386.0,WIN,404.0,3790.0,
2026-04-18,PARLAY,824694+823558+823394+823882+823151,5-parlay,5,5-串（小熊 勝、洋基 勝、海盜 勝、釀酒人 勝、遊騎兵 勝）,53.733,0.0519,0.0186,1.7909,PARLAY,0.003,10.0,3790.0,LOSS,-10.0,3780.0,強制五關 NT$10
2026-04-19,PARLAY,824452+825100+824047+822750+824371,5-parlay,5,5-串（金鶯 勝、響尾蛇 勝、教士 勝、巨人 勝、洛磯 勝）,43.704,0.0517,0.0229,1.2585,PARLAY,0.0026,10.0,3780.0,LOSS,-10.0,3770.0,強制五關 NT$10
2026-04-20,PARLAY,824370+824046+824125+823879+823149,5-parlay,5,5-串（洛磯 勝、天使 勝、金鶯 勝、馬林魚 勝、運動家 勝）,68.675,0.0308,0.0146,1.1152,PARLAY,0.0027,10.0,3770.0,LOSS,-10.0,3760.0,強制五關 NT$10
2026-04-21,PARLAY,823236+824127,2-parlay,2,2-串（巨人 勝、金鶯 勝）,4.184,0.364,0.239,0.5233,PARLAY,0.0246,90,3760.0,LOSS,-90,3670.0,
2026-04-21,PARLAY,823236+824369,2-parlay,2,2-串（巨人 勝、教士 勝）,3.814,0.3963,0.2622,0.5115,PARLAY,0.0273,100,3670.0,WIN,281.0,3951.0,
2026-04-21,PARLAY,823236+824369+824127,3-parlay,3,3-串（巨人 勝、教士 勝、金鶯 勝）,8.565,0.2087,0.1168,0.7879,PARLAY,0.0156,60,3951.0,LOSS,-60,3891.0,
2026-04-21,PARLAY,823236+824369+824127+823148+825099,5-parlay,5,5-串（巨人 勝、教士 勝、金鶯 勝、運動家 勝、響尾蛇 勝）,63.276,0.0405,0.0158,1.5611,PARLAY,0.0027,10.0,3891.0,LOSS,-10.0,3881.0,強制五關 NT$10
2026-04-22,PARLAY,823147+825097,2-parlay,2,2-串（運動家 勝、響尾蛇 勝）,3.712,0.3735,0.2694,0.3863,PARLAY,0.0214,80,3881.0,LOSS,-80,3801.0,
